"LastParentPath","LastParentFolderID","OriginalFolderExists","Identity","MailboxIdentity","ItemClass","Subject","PolicyTag","EntryID","SourceFolder","LastModifiedTime","IsValid","ObjectState"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | CSN/CMIN: 3Q23 Results: Mining Up, Steel Down (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B750000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pedal to the Metal: Secex: Flat Steel Imports Retract, But Not Enough; Strong October for Iron Ore (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B740000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Brazil Steel & Iron Ore: Secex: Flat Steel Imports Retract, But Not Enough; Strong October for Iron Ore (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B730000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pulp & Paper: Prices Increase In BHK In China (Again); BSK Stays Flat (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B720000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | ANFAVEA October data: Production contracted, while sales increased on the back of better direct sales and higher imports (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B710000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | CBA: Straight from the Call (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B700000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | CBA: 3Q23 Results: Overall Weak Quarter Despite Beat to Estimates - Negative (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B6F0000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Dexco: 3Q23 Results: Lower Standing Wood Sales Set the Tone for the Quarter - Negative (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B6E0000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Gerdau: 3Q23 Results: Surpassing Estimates, But Declining in Quarterly Basis - Neutral (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B6D0000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | CAP: Straight From the Call - Capital Markets Day (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B6C0000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pedal to the Metal: LatAm Steel: Plus Ça Change, Plus c’est La Même Chose (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B6B0000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pulp & Paper: China BHK Soars As We Enter November; Smaller Increase in BSK (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B6A0000","Recoverable Items\Deletions","02/23/2024 23:05:44","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Brazil Steel & Iron Ore: Secex: Positive Month for Iron Ore; Steel Imports Also Contracted (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B690000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | LatAm Basic Materials: 4Q23 Preview: Iron Ore > Pulp > Steel > Base Metals (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B680000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | North America Steel: Non-Res Pulse Check (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B670000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pedal to the Metal: Vale 4Q23 Production and Sales: Solid Iron Ore As Expected; Base Metals Surprise to the Upside (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B660000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | GMEX & SCCO: 4Q23 Results Miss our Estimates Mainly on Lower Realized Prices - Negative (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B650000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pulp & Paper: Resale BHK Price Surprises to Upside; While Softwood Contracts (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B640000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Handbook of the Chinese Economy and Financial Markets 4Q23: Accommodative policy, but no massive stimulus (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B630000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","*TOMORROW* JPM | Rock, Paper, Scissors (& Oil) – It´s Time to Be Positioned in the Steel Sector? (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B620000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pedal to the Metal: Brazilian Steel: Flat-Out Improving, Upgrading Usiminas to Overweight (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B610000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | CMPC: Straight from the Call (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B600000","Recoverable Items\Deletions","02/23/2024 23:05:35","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Vale: 4Q23 Results Beat Consensus on Better Iron Ore, Positive (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B5F0000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Vale: Newsflow Battle: 15% Acquisition of Minas-Rio (positive) Triumphs over Loss of Operating Licenses (negative) - Angele/Candini",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B5E0000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Nexa Resources: Straight from the Call (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B5D0000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Nexa Resources: 4Q23 Results: Nexa EBITDA miss JPMe; In-line with Consensus - Neutral (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B5C0000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Gerdau: Straight from the Call (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B5B0000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Ternium: Straight from the Call (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B5A0000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Gerdau: 4Q23 Results: Challenging As Expected - Neutral (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B590000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Ternium: 4Q23 Results Beats JPMe and Consensus Mainly on Lower Costs - Positive (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B580000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | China Property : Impact of LPR cut is likely limited (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B570000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Metals Weekly: Supply is beginning to break, pulling bullish tipping points into clearer view (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B560000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pedal to the Metal: Iron ore: Turning cautious following a strong end to 2023; China demand risks, but S/D in balance (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B550000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pulp & Paper: Hike in European BHK; Chinese Prices On Hold for the Lunar New Year (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B540000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | ANFAVEA January data: Flat auto production and a further retraction in exports set the tone (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B530000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Usiminas: Straight from the Call (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B520000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Usiminas: 4Q23 Results: Mining Saves The Day But Steel Shows Improvement - Positive (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B510000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Pulp & Paper: Chinese Prices On Hold for the Lunar New Year; Increase in European BHK (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B500000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","JPM | Suzano SA: Pulp It Up - Reiterating Our Overweight (Angele/Candini)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B4F0000","Recoverable Items\Deletions","02/23/2024 23:05:33","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","Brazil Utilities, MG Federalization, Sabesp's Privatization Advancing, and New Subsidies",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B4E0000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","Equatorial, Upbeat Message from Investor Day",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B4D0000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","Enel Americas, Generation Peruvian Assets to Be Sold For ~6.1x EV/EBITDA",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B4C0000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","Enel Chile, Enel Gx Chile & Enel Dx Chile Announce 2024-2026 Strategic Plan Figures",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B4B0000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","LatAm Utilities Weekly, MG Federalizations; SBSP Regulatory News; SAESA Debt Restructure",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B4A0000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","LatAm Utilities Weekly, MG Federalizations; SBSP Regulatory News; SAESA Debt Restructure",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B490000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","Eneva and Orizon: 3Q23 Results",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B480000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","LatAm Utilities Weekly, Public Consultation on Inflexible Generation; ELET Compulsory Loans; CVM 358",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B470000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","Brazil Utilities 3Q23 Results Pack, Energisa (+), Sabesp (+), Cemig (=), CPFL (=), Alupar (=/-), and Light (-)",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B460000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","Equatorial and Taesa: 3Q23 Results",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B450000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
"Caixa de Entrada","875760F2B83D5E4A916DAA94A20F200400000000010C","True","mauro.cunha@embraer.com.br","1b5ba8a2-315d-45ce-959a-42b748c01de7\a65c5406-1544-4463-bd74-f57a45c32fbe","IPM.Note","AES and Engie Brasil: 3Q23 Results",,"00000000799D5F81B500B0458176EAA62A24E3C10700875760F2B83D5E4A916DAA94A20F2004000000442C370000875760F2B83D5E4A916DAA94A20F20040000D1777B440000","Recoverable Items\Deletions","02/23/2024 23:02:49","True","New"
